Neurospora_crassa_OR74A	50	1
Neurospora_crassa_OR74A	50	2
Neurospora_crassa_OR74A	50	3
Neurospora_crassa_OR74A	50	4
Neurospora_crassa_OR74A	50	5
Neurospora_crassa_OR74A	100	1
Neurospora_crassa_OR74A	100	2
Neurospora_crassa_OR74A	100	3
Neurospora_crassa_OR74A	100	4
Neurospora_crassa_OR74A	100	5
Neurospora_crassa_OR74A	200	1
Neurospora_crassa_OR74A	200	2
Neurospora_crassa_OR74A	200	3
Neurospora_crassa_OR74A	200	4
Neurospora_crassa_OR74A	200	5
Neurospora_crassa_OR74A	300	1
Neurospora_crassa_OR74A	300	2
Neurospora_crassa_OR74A	300	3
Neurospora_crassa_OR74A	300	4
Neurospora_crassa_OR74A	300	5
Neurospora_crassa_OR74A	500	1
Neurospora_crassa_OR74A	500	2
Neurospora_crassa_OR74A	500	3
Neurospora_crassa_OR74A	500	4
Neurospora_crassa_OR74A	500	5
Neurospora_crassa_OR74A	750	1
Neurospora_crassa_OR74A	750	2
Neurospora_crassa_OR74A	750	3
Neurospora_crassa_OR74A	1000	1
Neurospora_crassa_OR74A	1000	2
Neurospora_crassa_OR74A	1000	3
Aspergillus_nidulans_FGSC_A4	50	1
Aspergillus_nidulans_FGSC_A4	50	2
Aspergillus_nidulans_FGSC_A4	50	3
Aspergillus_nidulans_FGSC_A4	50	4
Aspergillus_nidulans_FGSC_A4	50	5
Aspergillus_nidulans_FGSC_A4	100	1
Aspergillus_nidulans_FGSC_A4	100	2
Aspergillus_nidulans_FGSC_A4	100	3
Aspergillus_nidulans_FGSC_A4	100	4
Aspergillus_nidulans_FGSC_A4	100	5
Aspergillus_nidulans_FGSC_A4	200	1
Aspergillus_nidulans_FGSC_A4	200	2
Aspergillus_nidulans_FGSC_A4	200	3
Aspergillus_nidulans_FGSC_A4	200	4
Aspergillus_nidulans_FGSC_A4	200	5
Aspergillus_nidulans_FGSC_A4	300	1
Aspergillus_nidulans_FGSC_A4	300	2
Aspergillus_nidulans_FGSC_A4	300	3
Aspergillus_nidulans_FGSC_A4	300	4
Aspergillus_nidulans_FGSC_A4	300	5
Aspergillus_nidulans_FGSC_A4	500	1
Aspergillus_nidulans_FGSC_A4	500	2
Aspergillus_nidulans_FGSC_A4	500	3
Aspergillus_nidulans_FGSC_A4	500	4
Aspergillus_nidulans_FGSC_A4	500	5
Aspergillus_nidulans_FGSC_A4	750	1
Aspergillus_nidulans_FGSC_A4	750	2
Aspergillus_nidulans_FGSC_A4	750	3
Aspergillus_nidulans_FGSC_A4	1000	1
Aspergillus_nidulans_FGSC_A4	1000	2
Aspergillus_nidulans_FGSC_A4	1000	3
Aspergillus_nidulans_FGSC_A4	2000	1
Aspergillus_nidulans_FGSC_A4	2000	2
Aspergillus_nidulans_FGSC_A4	2000	3
Botrytis_cinerea_B05.10	50	1
Botrytis_cinerea_B05.10	50	2
Botrytis_cinerea_B05.10	50	3
Botrytis_cinerea_B05.10	50	4
Botrytis_cinerea_B05.10	50	5
Botrytis_cinerea_B05.10	100	1
Botrytis_cinerea_B05.10	100	2
Botrytis_cinerea_B05.10	100	3
Botrytis_cinerea_B05.10	100	4
Botrytis_cinerea_B05.10	100	5
Botrytis_cinerea_B05.10	200	1
Botrytis_cinerea_B05.10	200	2
Botrytis_cinerea_B05.10	200	3
Botrytis_cinerea_B05.10	200	4
Botrytis_cinerea_B05.10	200	5
Botrytis_cinerea_B05.10	300	1
Botrytis_cinerea_B05.10	300	2
Botrytis_cinerea_B05.10	300	3
Botrytis_cinerea_B05.10	300	4
Botrytis_cinerea_B05.10	300	5
Botrytis_cinerea_B05.10	500	1
Botrytis_cinerea_B05.10	500	2
Botrytis_cinerea_B05.10	500	3
Botrytis_cinerea_B05.10	500	4
Botrytis_cinerea_B05.10	500	5
Botrytis_cinerea_B05.10	750	1
Botrytis_cinerea_B05.10	750	2
Botrytis_cinerea_B05.10	750	3
Botrytis_cinerea_B05.10	1000	1
Botrytis_cinerea_B05.10	1000	2
Botrytis_cinerea_B05.10	1000	3
Botrytis_cinerea_B05.10	2000	1
Botrytis_cinerea_B05.10	2000	2
Botrytis_cinerea_B05.10	2000	3
Cryptococcus_neoformans_H99	50	1
Cryptococcus_neoformans_H99	50	2
Cryptococcus_neoformans_H99	50	3
Cryptococcus_neoformans_H99	50	4
Cryptococcus_neoformans_H99	50	5
Cryptococcus_neoformans_H99	100	1
Cryptococcus_neoformans_H99	100	2
Cryptococcus_neoformans_H99	100	3
Cryptococcus_neoformans_H99	100	4
Cryptococcus_neoformans_H99	100	5
Cryptococcus_neoformans_H99	200	1
Cryptococcus_neoformans_H99	200	2
Cryptococcus_neoformans_H99	200	3
Cryptococcus_neoformans_H99	200	4
Cryptococcus_neoformans_H99	200	5
Cryptococcus_neoformans_H99	300	1
Cryptococcus_neoformans_H99	300	2
Cryptococcus_neoformans_H99	300	3
Cryptococcus_neoformans_H99	300	4
Cryptococcus_neoformans_H99	300	5
Cryptococcus_neoformans_H99	500	1
Cryptococcus_neoformans_H99	500	2
Cryptococcus_neoformans_H99	500	3
Cryptococcus_neoformans_H99	500	4
Cryptococcus_neoformans_H99	500	5
Cryptococcus_neoformans_H99	750	1
Cryptococcus_neoformans_H99	750	2
Cryptococcus_neoformans_H99	750	3
Cryptococcus_neoformans_H99	1000	1
Cryptococcus_neoformans_H99	1000	2
Cryptococcus_neoformans_H99	1000	3
Cryptococcus_neoformans_H99	2000	1
Cryptococcus_neoformans_H99	2000	2
Cryptococcus_neoformans_H99	2000	3
