SRR11908133,Morchella_sp._2016-41,2944695,skip,21706920
SRR11908137,Morchella_sp._2016-103,2944697,skip,14245022
SRR11908129,Morchella_sp._2018-W45,2944691,skip,13673930
SRR11908130,Morchella_sp._2016-50,2944692,skip,13808368
SRR7495938,Morchella_snyderi,1174678,skip,70657145
SRR11908126,Morchella_sp._2018-W38C,2944894,skip,13826522
SRR11908132,Morchella_sp._2015-Win8,2944694,skip,19758336
SRR34876347,Morchella_semilibera,62758,skip,53287022
SRR11908125,Morchella_sp._2014-9hei,2944688,skip,13380003
